,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
1088,0.767,0.625,5,0.0836,0.597,0.0,0.409,0.577,120.092,216747,4,Post Malone,2018-04-27,Takin' Shots,['shots']
1089,0.587,0.535,5,0.0898,0.117,6.56e-05,0.131,0.14,159.847,218147,4,Post Malone,2018-04-27,rockstar (feat. 21 Savage),['21']
1090,0.559,0.761,4,0.0877,0.131,1.6e-06,0.143,0.24,163.898,246987,4,Post Malone,2018-04-27,Over Now,['over-now']
1091,0.739,0.559,8,0.117,0.58,0.0,0.112,0.439,140.124,221440,4,Post Malone,2018-04-27,Psycho (feat. Ty Dolla $ign),['psycho-ty']
1092,0.68,0.563,10,0.0454,0.354,0.0,0.136,0.374,145.028,231267,4,Post Malone,2018-04-27,Better Now,['better-now']
1093,0.792,0.56,9,0.225,0.493,0.0,0.0849,0.505,134.044,206267,4,Post Malone,2018-04-27,Ball For Me (feat. Nicki Minaj),['ball-for-me-nicki']
1094,0.645,0.657,9,0.0334,0.354,5.17e-06,0.213,0.136,104.931,228227,4,Post Malone,2018-04-27,Otherside,['']
1095,0.479,0.468,5,0.0274,0.414,0.0,0.148,0.35,85.913,204427,4,Post Malone,2018-04-27,Stay,['stay']
1096,0.651,0.587,11,0.0421,0.135,1.07e-05,0.149,0.317,121.838,261800,4,Post Malone,2018-04-27,Blame It On Me,['blame-it-on-me']
1097,0.727,0.774,10,0.0588,0.379,2.47e-06,0.114,0.211,99.932,212467,4,Post Malone,2018-04-27,Same Bitches (feat. G-Eazy & YG),['same-bitches']
1098,0.341,0.495,0,0.0446,0.751,0.462,0.261,0.252,78.395,112013,4,Post Malone,2018-04-27,Jonestown (Interlude),['']
1099,0.802,0.743,7,0.0474,0.269,1.36e-06,0.121,0.877,146.03,211427,4,Post Malone,2018-04-27,92 Explorer,['92-explorer']
1100,0.67,0.654,4,0.153,0.627,1.02e-06,0.071,0.438,180.024,227533,4,Post Malone,2018-04-27,Candy Paint,['candy-paint']
1101,0.6,0.767,5,0.0868,0.26,0.0,0.0979,0.291,164.079,228147,4,Post Malone,2018-04-27,Sugar Wraith,['sugar-wraith']
1102,0.625,0.536,0,0.0776,0.038,2.31e-05,0.167,0.253,159.914,221787,4,Post Malone,2018-04-27,Paranoid,['paranoid']
1103,0.671,0.712,1,0.0337,0.301,1.7e-05,0.107,0.259,160.916,194560,4,Post Malone,2018-04-27,Spoil My Night,['spoil-my-night']
1104,0.591,0.573,2,0.0889,0.192,0.0,0.0968,0.257,152.08,206453,4,Post Malone,2018-04-27,Rich & Sad,['rich-sad']
1105,0.747,0.807,5,0.0431,0.146,0.0,0.129,0.461,138.028,204360,4,Post Malone,2018-04-27,Zack And Codeine,['zack-and-codeine']
1106,0.759,0.618,0,0.0898,0.626,0.0,0.412,0.608,120.053,216747,4,Post Malone,2018-04-27,Takin' Shots,['shots']
1107,0.594,0.507,5,0.0816,0.145,0.000871,0.132,0.137,159.729,218147,4,Post Malone,2018-04-27,rockstar,['']
1108,0.564,0.78,4,0.108,0.126,3.38e-06,0.121,0.218,164.04,246987,4,Post Malone,2018-04-27,Over Now,['over-now']
1109,0.755,0.557,8,0.109,0.532,0.0,0.111,0.462,139.977,221440,4,Post Malone,2018-04-27,Psycho,['psycho']
1110,0.686,0.579,10,0.0442,0.334,0.0,0.135,0.352,145.051,231267,4,Post Malone,2018-04-27,Better Now,['better-now']
1111,0.775,0.527,6,0.296,0.511,0.0,0.0799,0.474,133.953,206267,4,Post Malone,2018-04-27,Ball For Me,['ball-for-me']
1112,0.644,0.637,9,0.0354,0.345,2.81e-06,0.213,0.106,104.843,228227,4,Post Malone,2018-04-27,Otherside,['']
1113,0.293,0.464,5,0.03,0.432,0.0,0.148,0.343,84.706,204427,4,Post Malone,2018-04-27,Stay,['stay']
1114,0.652,0.591,11,0.0418,0.145,5.65e-06,0.164,0.274,121.872,261800,4,Post Malone,2018-04-27,Blame It On Me,['blame-it-on-me']
1115,0.73,0.745,11,0.0708,0.395,5.17e-06,0.114,0.196,100.005,212467,4,Post Malone,2018-04-27,Same Bitches,['same-bitches']
1116,0.34,0.454,0,0.0363,0.755,0.623,0.263,0.29,77.594,112013,4,Post Malone,2018-04-27,Jonestown (Interlude),['']
1117,0.795,0.734,7,0.0461,0.254,2.99e-06,0.108,0.872,146.058,211427,4,Post Malone,2018-04-27,92 Explorer,['92-explorer']
1118,0.656,0.695,4,0.146,0.71,1.48e-06,0.0743,0.435,179.949,227533,4,Post Malone,2018-04-27,Candy Paint,['candy-paint']
1119,0.599,0.783,5,0.0717,0.242,0.0,0.102,0.318,164.116,228147,4,Post Malone,2018-04-27,Sugar Wraith,['sugar-wraith']
1120,0.512,0.673,0,0.0523,0.289,3.04e-06,0.126,0.11,99.84,233813,4,Post Malone,2016-12-09,Broken Whiskey Glass,['broken-whiskey-glass']
1121,0.442,0.684,6,0.168,0.191,0.0,0.0725,0.218,170.862,207680,4,Post Malone,2016-12-09,Big Lie,['big-lie']
1122,0.62,0.69,7,0.0493,0.0931,0.0,0.131,0.331,133.935,234213,4,Post Malone,2016-12-09,Deja Vu,['deja']
1123,0.575,0.734,2,0.057,0.0757,0.0,0.241,0.494,83.986,179827,4,Post Malone,2016-12-09,No Option,['no-option']
1124,0.67,0.572,4,0.0415,0.647,4.72e-06,0.104,0.259,132.98,268933,4,Post Malone,2016-12-09,Cold,['cold']
1125,0.675,0.562,7,0.0352,0.233,0.0,0.0816,0.309,130.098,256533,4,Post Malone,2016-12-09,White Iverson,['white']
1126,0.556,0.538,8,0.0382,0.0689,0.0,0.196,0.291,143.95,223347,4,Post Malone,2016-12-09,I Fall Apart,['i-fall-apart']
1127,0.743,0.662,5,0.179,0.565,0.0,0.128,0.552,89.975,194333,4,Post Malone,2016-12-09,Patient,['patient']
1128,0.665,0.498,5,0.0831,0.228,0.0,0.0757,0.127,81.967,179613,4,Post Malone,2016-12-09,Go Flex,['go-flex']
1129,0.497,0.507,5,0.0585,0.214,4.79e-06,0.0948,0.192,119.432,197120,4,Post Malone,2016-12-09,Feel,['feel']
1130,0.602,0.635,4,0.052,0.271,3.2e-05,0.0829,0.225,123.05,237147,4,Post Malone,2016-12-09,Too Young,['too-young']
1131,0.63,0.804,6,0.0363,0.215,0.0,0.253,0.492,123.146,220293,4,Post Malone,2016-12-09,Congratulations,['congratulations']
1132,0.654,0.378,5,0.0322,0.373,1.07e-05,0.0971,0.437,72.976,194827,4,Post Malone,2016-12-09,Up There,['up-there']
1133,0.649,0.618,6,0.0672,0.483,2.53e-06,0.166,0.421,125.976,219147,4,Post Malone,2016-12-09,"Yours Truly, Austin Post",['yours-austin-post']
1134,0.535,0.55,4,0.0229,0.246,0.000105,0.124,0.619,90.086,324853,4,Post Malone,2016-12-09,Leave,['leave']
1135,0.628,0.553,0,0.0472,0.294,0.00551,0.0825,0.367,140.026,249027,4,Post Malone,2016-12-09,Hit This Hard,['hit-this-hard']
1136,0.734,0.429,7,0.16,0.305,0.0,0.0659,0.372,83.022,224960,4,Post Malone,2016-12-09,Money Made Me Do It,['money-made-me-do-it']
1137,0.412,0.227,0,0.0359,0.787,4.69e-06,0.282,0.226,80.111,257267,4,Post Malone,2016-12-09,Feeling Whitney,['feeling-whitney']
1138,0.353,0.666,7,0.0701,0.359,2.97e-05,0.127,0.0858,99.92,233813,4,Post Malone,2016-12-09,Broken Whiskey Glass,['broken-whiskey-glass']
1139,0.444,0.679,6,0.168,0.23,0.0,0.0725,0.231,170.892,207680,4,Post Malone,2016-12-09,Big Lie,['big-lie']
1140,0.622,0.69,7,0.0468,0.0769,0.0,0.135,0.357,133.805,234213,4,Post Malone,2016-12-09,Deja Vu,['deja']
1141,0.657,0.729,2,0.0527,0.0849,0.0,0.213,0.539,83.98,179827,4,Post Malone,2016-12-09,No Option,['no-option']
1142,0.676,0.573,4,0.0427,0.61,6.68e-06,0.104,0.255,132.983,268933,4,Post Malone,2016-12-09,Cold,['cold']
1143,0.667,0.53,7,0.0371,0.191,0.0,0.0795,0.338,130.06,256533,4,Post Malone,2016-12-09,White Iverson,['white']
1144,0.564,0.545,8,0.0372,0.0703,0.0,0.174,0.264,143.951,223347,4,Post Malone,2016-12-09,I Fall Apart,['i-fall-apart']
1145,0.752,0.659,3,0.139,0.55,0.0,0.132,0.531,90.0,194333,4,Post Malone,2016-12-09,Patient,['patient']
1146,0.664,0.488,5,0.0853,0.226,0.0,0.0823,0.119,81.937,179613,4,Post Malone,2016-12-09,Go Flex,['go-flex']
1147,0.552,0.51,5,0.051,0.187,2.13e-05,0.131,0.16,119.911,197120,4,Post Malone,2016-12-09,Feel,['feel']
1148,0.635,0.609,4,0.0434,0.397,2.38e-05,0.0807,0.193,123.018,237147,4,Post Malone,2016-12-09,Too Young,['too-young']
1149,0.629,0.807,6,0.0371,0.204,0.0,0.252,0.493,122.997,220293,4,Post Malone,2016-12-09,Congratulations,['congratulations']
1150,0.63,0.374,5,0.0314,0.405,1.43e-05,0.0985,0.486,145.999,194827,4,Post Malone,2016-12-09,Up There,['up-there']
1151,0.649,0.618,6,0.0729,0.505,1.91e-06,0.164,0.387,125.965,219147,4,Post Malone,2016-12-09,"Yours Truly, Austin Post",['yours-austin-post']
1152,0.541,0.561,4,0.0228,0.23,0.000252,0.159,0.633,90.067,324853,4,Post Malone,2016-12-09,Leave,['leave']
1153,0.625,0.565,0,0.0474,0.268,0.00486,0.0833,0.375,139.955,249027,4,Post Malone,2016-12-09,Hit This Hard,['hit-this-hard']
1154,0.719,0.431,7,0.182,0.297,0.0,0.0718,0.392,83.04,224960,4,Post Malone,2016-12-09,Money Made Me Do It,['money-made-me-do-it']
1155,0.461,0.229,0,0.035,0.852,2.67e-06,0.285,0.202,81.057,257267,4,Post Malone,2016-12-09,Feeling Whitney,['feeling-whitney']
1156,0.512,0.673,0,0.0523,0.289,3.04e-06,0.126,0.11,99.84,233813,4,Post Malone,2016-12-09,Broken Whiskey Glass,['broken-whiskey-glass']
1157,0.442,0.684,6,0.168,0.191,0.0,0.0725,0.218,170.862,207680,4,Post Malone,2016-12-09,Big Lie,['big-lie']
1158,0.62,0.69,7,0.0493,0.0931,0.0,0.131,0.331,133.935,234213,4,Post Malone,2016-12-09,Deja Vu,['deja']
1159,0.575,0.734,2,0.057,0.0757,0.0,0.241,0.494,83.986,179827,4,Post Malone,2016-12-09,No Option,['no-option']
1160,0.67,0.572,4,0.0415,0.647,4.72e-06,0.104,0.259,132.98,268933,4,Post Malone,2016-12-09,Cold,['cold']
1161,0.675,0.562,7,0.0352,0.233,0.0,0.0816,0.309,130.098,256533,4,Post Malone,2016-12-09,White Iverson,['white']
1162,0.556,0.538,8,0.0382,0.0689,0.0,0.196,0.291,143.95,223347,4,Post Malone,2016-12-09,I Fall Apart,['i-fall-apart']
1163,0.743,0.662,5,0.179,0.565,0.0,0.128,0.552,89.975,194333,4,Post Malone,2016-12-09,Patient,['patient']
1164,0.665,0.498,5,0.0831,0.228,0.0,0.0757,0.127,81.967,179613,4,Post Malone,2016-12-09,Go Flex,['go-flex']
1165,0.497,0.507,5,0.0585,0.214,4.79e-06,0.0948,0.192,119.432,197120,4,Post Malone,2016-12-09,Feel,['feel']
1166,0.602,0.635,4,0.052,0.271,3.2e-05,0.0829,0.225,123.05,237147,4,Post Malone,2016-12-09,Too Young,['too-young']
1167,0.63,0.804,6,0.0363,0.215,0.0,0.253,0.492,123.146,220293,4,Post Malone,2016-12-09,Congratulations,['congratulations']
1168,0.654,0.378,5,0.0322,0.373,1.07e-05,0.0971,0.437,72.976,194827,4,Post Malone,2016-12-09,Up There,['up-there']
1169,0.649,0.618,6,0.0672,0.483,2.53e-06,0.166,0.421,125.976,219160,4,Post Malone,2016-12-09,"Yours Truly, Austin Post",['yours-austin-post']
1170,0.353,0.666,7,0.0701,0.359,2.97e-05,0.127,0.0858,99.92,233813,4,Post Malone,2016-12-09,Broken Whiskey Glass,['broken-whiskey-glass']
1171,0.444,0.679,6,0.168,0.23,0.0,0.0725,0.231,170.892,207680,4,Post Malone,2016-12-09,Big Lie,['big-lie']
1172,0.622,0.69,7,0.0468,0.0769,0.0,0.135,0.357,133.805,234213,4,Post Malone,2016-12-09,Deja Vu,['deja']
1173,0.657,0.729,2,0.0527,0.0849,0.0,0.213,0.539,83.98,179827,4,Post Malone,2016-12-09,No Option,['no-option']
1174,0.676,0.573,4,0.0427,0.61,6.68e-06,0.104,0.255,132.983,268933,4,Post Malone,2016-12-09,Cold,['cold']
1175,0.667,0.53,7,0.0371,0.191,0.0,0.0795,0.338,130.06,256533,4,Post Malone,2016-12-09,White Iverson,['white']
1176,0.564,0.545,8,0.0372,0.0703,0.0,0.174,0.264,143.951,223347,4,Post Malone,2016-12-09,I Fall Apart,['i-fall-apart']
1177,0.752,0.659,3,0.139,0.55,0.0,0.132,0.531,90.0,194333,4,Post Malone,2016-12-09,Patient,['patient']
1178,0.664,0.488,5,0.0853,0.226,0.0,0.0823,0.119,81.937,179613,4,Post Malone,2016-12-09,Go Flex,['go-flex']
1179,0.552,0.51,5,0.051,0.187,2.13e-05,0.131,0.16,119.911,197120,4,Post Malone,2016-12-09,Feel,['feel']
1180,0.635,0.609,4,0.0434,0.397,2.38e-05,0.0807,0.193,123.018,237147,4,Post Malone,2016-12-09,Too Young,['too-young']
1181,0.629,0.807,6,0.0371,0.204,0.0,0.252,0.493,122.997,220293,4,Post Malone,2016-12-09,Congratulations,['congratulations']
1182,0.63,0.374,5,0.0314,0.405,1.43e-05,0.0985,0.486,145.999,194827,4,Post Malone,2016-12-09,Up There,['up-there']
1183,0.649,0.618,6,0.0729,0.505,1.91e-06,0.164,0.387,125.965,219160,4,Post Malone,2016-12-09,"Yours Truly, Austin Post",['yours-austin-post']
1184,0.797,0.64,11,0.194,0.148,0.0,0.209,0.486,100.002,170053,4,Post Malone,2019-03-15,Wow. - Remix,['remix']
1185,0.849,0.312,1,0.0613,0.0411,0.895,0.103,0.494,99.997,149040,4,Post Malone,2019-03-14,Wow. - Instrumental,['instrumental']
1186,0.833,0.539,11,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4,Post Malone,2018-12-24,Wow.,['']
1187,0.833,0.53,11,0.165,0.147,7.78e-06,0.102,0.39,99.989,149573,4,Post Malone,2018-12-24,Wow.,['']
1188,0.306,0.905,7,0.205,0.443,0.0,0.426,0.151,159.849,186027,4,Post Malone,2017-12-15,rockstar - Live From New York,['live-from-new-york']
1189,0.5,0.912,7,0.0762,0.131,0.0,0.951,0.437,130.055,215747,4,Post Malone,2017-12-15,White Iverson - Live From New York,['white-live-from-new-york']
1190,0.395,0.876,6,0.186,0.743,0.0,0.579,0.362,123.043,270733,4,Post Malone,2017-12-15,Congratulations - Live From New York,['congratulations-live-from-new-york']
1191,0.664,0.585,7,0.154,0.189,0.0,0.132,0.199,159.888,245947,4,Post Malone,2017-12-08,rockstar - Remix,['remix']
1192,0.522,0.726,10,0.154,0.195,0.0,0.493,0.491,123.017,284133,4,Post Malone,2017-06-16,Congratulations - Remix,['congratulations-remix']
1193,0.583,0.601,7,0.0429,0.234,0.0,0.1,0.184,139.762,245107,4,Post Malone,2019-04-12,Kati Skoteino,['kati']
1194,0.516,0.703,6,0.0918,0.374,0.0,0.188,0.506,148.138,222920,4,Post Malone,2019-04-12,Zorika Vradia,['']
1195,0.714,0.829,9,0.0428,0.319,0.0,0.0759,0.492,127.996,245427,4,Post Malone,2019-04-12,Caramela,['']
1196,0.581,0.478,0,0.0699,0.593,1.34e-06,0.128,0.355,60.293,216973,4,Post Malone,2019-04-12,Girls Like You,['girls-like-you']
1197,0.725,0.661,10,0.0296,0.575,0.0,0.101,0.806,106.033,228893,4,Post Malone,2019-04-12,I Zoi Mazi Me Sena,['i-me-sena']
1198,0.696,0.755,1,0.0331,0.338,0.0,0.269,0.665,106.069,193573,4,Post Malone,2019-04-12,Rise,['rise']
1199,0.602,0.872,5,0.0471,0.386,2.86e-05,0.317,0.711,101.995,193160,4,Post Malone,2019-04-12,Na Me Paris Makria,['na-me-paris']
1200,0.7,0.762,0,0.127,0.00825,0.0,0.298,0.628,121.933,207667,4,Post Malone,2019-04-12,no tears left to cry,['no-tears-left-to-cry']
1201,0.527,0.62,0,0.0465,0.00164,2.54e-05,0.118,0.285,112.17,198933,4,Post Malone,2019-04-12,"Ela - From The Soundtrack ""Perimenontas Ti Nona",['from-the-soundtrack-ti-nona']
1202,0.606,0.666,6,0.051,0.124,1.17e-06,0.113,0.495,102.037,209853,4,Post Malone,2019-04-12,Back To You,['back-to-you']
1203,0.501,0.389,1,0.0322,0.797,0.0,0.0963,0.519,109.952,183907,4,Post Malone,2019-04-12,Someone You Loved,['someone-you-loved']
1204,0.547,0.608,9,0.0361,0.328,0.0,0.0953,0.356,136.034,219733,4,Post Malone,2019-04-12,Den Tha Mporeso,['den']
1205,0.613,0.851,3,0.0374,0.264,0.0,0.0904,0.277,142.094,217107,4,Post Malone,2019-04-12,Pos Na Figo,['na']
1206,0.765,0.625,1,0.151,0.19,3.95e-06,0.0865,0.654,106.91,219733,4,Post Malone,2019-04-12,Ring Ring,['ring-ring']
1207,0.783,0.85,2,0.0293,0.0266,0.0,0.239,0.797,111.972,186453,4,Post Malone,2019-04-12,Pame Ap' Tin Arhi,['tin']
1208,0.803,0.812,2,0.19,0.00666,4.53e-06,0.163,0.641,98.027,201533,4,Post Malone,2019-04-12,Mad Love,['mad-love']
1209,0.733,0.693,1,0.137,0.241,0.0,0.0665,0.645,104.989,226853,4,Post Malone,2019-04-12,Kalinka,['']
1210,0.747,0.799,3,0.0483,0.375,0.0,0.0771,0.669,128.007,217813,4,Post Malone,2019-04-12,Jackie Chan,['jackie-chan']
1211,0.718,0.88,9,0.114,0.0564,0.0,0.332,0.767,93.008,198267,4,Post Malone,2019-04-12,Kalimera - Themis G. Mix,['mix']
1212,0.558,0.882,10,0.07,0.0083,1.11e-05,0.113,0.568,180.031,221827,4,Post Malone,2019-04-12,An Me Dis Na Kleo - Themis G. Mix,['an-me-dis-na-mix']
1213,0.756,0.739,1,0.229,0.181,0.0,0.255,0.963,167.949,195893,4,Post Malone,2019-03-15,La Plata,['la']
1214,0.735,0.707,7,0.212,0.0156,0.000235,0.0978,0.601,176.049,158733,4,Post Malone,2019-03-15,Reggaeton,['']
1215,0.828,0.53,11,0.223,0.137,0.0,0.0991,0.385,99.991,148400,4,Post Malone,2019-03-15,Wow.,['']
1216,0.773,0.909,10,0.0551,0.0826,6.68e-05,0.0961,0.763,105.955,202360,4,Post Malone,2019-03-15,Mujer Bruja,['']
1217,0.723,0.849,7,0.233,0.0899,0.0,0.322,0.302,107.105,199280,4,Post Malone,2019-03-15,Lost In Japan - Remix,['lost-in-japan-remix']
1218,0.788,0.751,11,0.0796,0.125,0.0,0.0857,0.908,90.985,163053,4,Post Malone,2019-03-15,Imposible,['']
1219,0.81,0.845,11,0.213,0.156,0.0,0.0683,0.606,96.202,212747,4,Post Malone,2019-03-15,Taki Taki,['']
1220,0.729,0.839,6,0.0494,0.095,0.000134,0.0815,0.686,96.966,212107,4,Post Malone,2019-03-15,Créeme,['']
1221,0.818,0.62,4,0.072,0.0402,5.44e-06,0.1,0.175,100.006,235920,4,Post Malone,2019-03-15,Good Vibes,['good-vibes']
1222,0.39,0.511,7,0.0341,0.802,1.03e-06,0.0766,0.196,89.306,225760,4,Post Malone,2019-03-15,Vas A Quedarte,['a']
1223,0.731,0.827,1,0.0348,0.00403,0.0,0.0492,0.328,93.97,202760,4,Post Malone,2019-03-15,Sirena,['']
1224,0.605,0.872,4,0.0465,0.312,0.0,0.266,0.569,138.061,197600,4,Post Malone,2019-03-15,Grip,['grip']
1225,0.677,0.821,11,0.0798,0.274,0.0,0.116,0.965,180.063,206840,4,Post Malone,2019-03-15,Perdón,['']
1226,0.691,0.851,11,0.0996,0.204,0.0,0.0519,0.638,94.974,201600,4,Post Malone,2019-03-15,Déjalo,['']
1227,0.752,0.802,11,0.0484,0.0232,2.7e-06,0.301,0.637,125.017,187427,4,Post Malone,2019-03-15,Play,['play']
1228,0.814,0.741,2,0.0978,0.236,0.0,0.369,0.92,105.014,212347,4,Post Malone,2019-03-15,Ni Gucci Ni Prada - Remix,['ni-gucci-ni-remix']
1229,0.606,0.499,0,0.0379,0.0135,0.0,0.0914,0.726,159.949,150373,4,Post Malone,2019-03-15,Lie To Me,['lie-to-me']
1230,0.588,0.896,10,0.149,0.276,0.0,0.122,0.719,171.884,232693,4,Post Malone,2019-03-15,Déjame Ser,['']
1231,0.287,0.314,4,0.0344,0.937,0.0,0.0943,0.106,117.482,199253,4,Post Malone,2019-03-15,lovely,['lovely']
1232,0.768,0.817,0,0.0961,0.232,0.0,0.241,0.962,90.006,195960,4,Post Malone,2019-03-15,Ni La Hora,['ni-la']
1233,0.699,0.8,4,0.0412,0.0956,1.13e-06,0.161,0.68,93.001,186680,4,Post Malone,2019-03-15,Final Feliz,['final']
1234,0.711,0.692,1,0.0618,0.239,0.0,0.108,0.403,106.958,207080,4,Post Malone,2019-03-15,"thank u, next",['thank-next']
1235,0.531,0.598,5,0.169,0.339,0.0,0.0661,0.428,99.557,171587,4,Post Malone,2019-03-15,Amuleto - Remix,['remix']
1236,0.688,0.762,5,0.0433,0.213,0.0,0.151,0.597,100.06,214853,4,Post Malone,2019-03-15,Happier,['happier']
1237,0.739,0.677,4,0.113,0.353,0.0,0.294,0.624,166.034,179293,4,Post Malone,2019-03-15,Celoso,['']
1238,0.763,0.806,7,0.0755,0.0554,0.0,0.0515,0.683,91.003,210813,4,Post Malone,2019-03-15,Ya No Tiene Novio - Remix,['ya-no-remix']
1239,0.663,0.828,0,0.107,0.119,0.0,0.524,0.679,97.07,184947,4,Post Malone,2019-03-15,Un Traguito,['']
1240,0.696,0.777,1,0.0339,0.357,0.0,0.311,0.681,106.075,192333,4,Post Malone,2019-03-15,Rise,['rise']
1241,0.745,0.883,7,0.0556,0.00407,0.000403,0.157,0.364,130.049,211160,4,Post Malone,2019-03-15,Muñequita Linda,['linda']
1242,0.729,0.809,8,0.0929,0.288,3.15e-06,0.162,0.436,130.042,227773,4,Post Malone,2019-03-15,Culpables,['']
1243,0.68,0.794,1,0.29,0.0298,0.0,0.131,0.702,182.156,177240,4,Post Malone,2019-03-15,Bajito,['']
1244,0.577,0.725,1,0.0629,0.116,0.0,0.342,0.435,144.152,182707,4,Post Malone,2019-03-15,Close To Me,['close-to-me']
1245,0.7,0.732,11,0.229,0.205,0.0,0.188,0.796,98.192,201560,4,Post Malone,2019-03-15,Mocca - Remix,['remix']
1246,0.804,0.757,1,0.063,0.128,0.0,0.15,0.824,96.024,219427,4,Post Malone,2019-03-15,Cuando Nadie Ve,['']
1247,0.683,0.839,6,0.1,0.173,0.0,0.0809,0.796,109.965,206360,4,Post Malone,2019-03-15,Borracha - Remix,['remix']
1248,0.784,0.871,5,0.0332,0.03,0.0211,0.125,0.529,122.962,266227,4,Post Malone,2019-03-15,No Sabes Mentir,['no']
1249,0.636,0.738,6,0.101,0.364,0.0,0.275,0.339,136.056,166787,4,Post Malone,2019-03-15,Fácil,['']
1250,0.509,0.727,6,0.218,0.533,0.0,0.115,0.415,88.877,172920,4,Post Malone,2019-03-15,Eastside,['']
1251,0.69,0.782,10,0.115,0.171,3.94e-05,0.115,0.752,191.978,204027,4,Post Malone,2019-03-15,Aquí Estaré,['']
1252,0.636,0.72,2,0.0815,0.049,0.0,0.106,0.507,188.024,176947,4,Post Malone,2019-03-15,Dominatrix,['dominatrix']
1253,0.684,0.855,10,0.123,0.123,0.0,0.397,0.879,88.925,222107,4,Post Malone,2019-03-15,Dicen,['']
1254,0.843,0.584,9,0.0481,0.0362,0.0,0.262,0.617,105.052,207827,4,Post Malone,2019-03-15,Quizás,['']
1255,0.746,0.645,1,0.0577,0.245,0.0,0.115,0.437,107.003,209520,4,Post Malone,2019-03-15,"thank u, next",['thank-next']
1256,0.673,0.673,5,0.0473,0.316,0.0,0.296,0.803,115.607,199293,4,Post Malone,2019-03-15,Shotgun,['shotgun']
1257,0.788,0.806,9,0.12,0.0354,3.53e-05,0.0785,0.649,124.025,215387,4,Post Malone,2019-03-15,One Kiss,['one-kiss']
1258,0.654,0.811,0,0.0487,0.19,0.0,0.185,0.576,92.213,213280,4,Post Malone,2019-03-15,These Days,['these-days']
1259,0.641,0.841,5,0.127,0.177,0.0,0.0908,0.822,74.955,230427,4,Post Malone,2019-03-15,Woman Like Me,['woman-like-me']
1260,0.773,0.435,0,0.0525,0.575,0.0,0.128,0.366,62.482,216320,4,Post Malone,2019-03-15,Girls Like You,['girls-like-you']
1261,0.745,0.617,11,0.0422,0.0508,1.9e-05,0.309,0.577,105.003,224360,4,Post Malone,2019-03-15,Solo,['solo']
1262,0.755,0.494,6,0.0656,0.319,3.55e-05,0.0828,0.49,136.027,202960,4,Post Malone,2019-03-15,Without Me,['without-me']
1263,0.753,0.832,9,0.139,0.326,1.91e-06,0.0603,0.235,99.03,180440,4,Post Malone,2019-03-15,Don't Call Me Up,['call-me-up']
1264,0.693,0.747,5,0.0412,0.205,0.0,0.194,0.646,100.022,216147,4,Post Malone,2019-03-15,Happier,['happier']
1265,0.614,0.82,5,0.399,0.018,0.0,0.081,0.241,120.056,204680,4,Post Malone,2019-03-15,Youngblood,['']
1266,0.754,0.626,7,0.0453,0.175,0.0,0.136,0.469,107.016,186053,4,Post Malone,2019-03-15,The Middle,['the-middle']
1267,0.767,0.812,11,0.0479,0.0199,0.0,0.115,0.643,125.013,188280,4,Post Malone,2019-03-15,Play,['play']
1268,0.685,0.749,1,0.0347,0.347,0.0,0.251,0.68,106.084,193533,4,Post Malone,2019-03-15,Rise,['rise']
1269,0.745,0.786,3,0.0455,0.355,0.0,0.0591,0.698,127.998,217067,4,Post Malone,2019-03-15,Jackie Chan,['jackie-chan']
1270,0.721,0.841,8,0.0354,0.085,8.49e-06,0.0728,0.878,120.009,205240,4,Post Malone,2019-03-15,Lullaby,['lullaby']
1271,0.741,0.739,1,0.0406,0.0446,3.24e-05,0.0585,0.614,121.983,165107,4,Post Malone,2019-03-15,Body,['body']
1272,0.627,0.649,5,0.0364,0.0789,5.57e-06,0.105,0.454,93.983,196693,4,Post Malone,2019-03-15,Flames,['flames']
1273,0.413,0.834,10,0.426,0.258,0.0,0.0892,0.459,191.175,191987,4,Post Malone,2019-03-15,Let You Love Me,['let-you-love-me']
1274,0.577,0.734,1,0.0629,0.087,0.0,0.195,0.476,144.064,184387,4,Post Malone,2019-03-15,Close To Me,['close-to-me']
1275,0.582,0.824,7,0.0424,0.027,0.0,0.212,0.378,99.939,196427,4,Post Malone,2019-03-15,I'll Be There,['be-there']
1276,0.76,0.318,1,0.312,0.576,0.0,0.0863,0.349,69.958,179653,4,Post Malone,2019-03-15,7 rings,['7-rings']
1277,0.623,0.716,5,0.0603,0.053,0.0,0.128,0.46,139.979,213453,4,Post Malone,2019-03-15,In My Blood,['in-my-blood']
1278,0.705,0.335,1,0.0295,0.776,0.0,0.107,0.475,109.92,183200,4,Post Malone,2019-03-15,Someone You Loved,['someone-you-loved']
1279,0.64,0.792,10,0.0894,0.05,0.0,0.0579,0.519,154.058,165627,4,Post Malone,2019-03-15,Meant To Be,['meant-to-be']
1280,0.564,0.679,6,0.298,0.559,0.0,0.132,0.332,88.221,172547,4,Post Malone,2019-03-15,Eastside,['']
1281,0.717,0.755,11,0.0391,0.0215,7.81e-05,0.109,0.695,125.979,210253,4,Post Malone,2019-03-15,Breathe,['breathe']
1282,0.667,0.846,8,0.106,0.0609,0.0,0.0663,0.602,103.881,188160,4,Post Malone,2019-03-15,If You're Over Me,['if-over-me']
